代碼",公私立,體制,學校名稱,學院名稱,系所代碼,系所名稱,電話,電話分機,傳真,電子郵件,系所網址
0009,公立,一般大學,國立中山大學,管理學院,-,金融創新產業碩士專班,07-525-2000,4805,07-525-4899,fmzzaa@mail.nsysu.edu.tw,https://finance.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131021,企業管理學系,07-525-2000,4601,07-525-4698,college@mail.nsysu.edu.tw,https://bm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131021,企業管理學系,07-525-2000,4601,07-525-4698,college@mail.nsysu.edu.tw,https://bm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131021,企業管理學系,07-525-2000,4601,07-525-4698,college@mail.nsysu.edu.tw,https://bm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131021,企業管理學系,07-525-2000,4601,07-525-4698,college@mail.nsysu.edu.tw,https://bm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131021,企業管理學系,07-525-2000,4601,07-525-4698,college@mail.nsysu.edu.tw,https://bm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131022,國際經營管理全英語學士學位學程,07-525-2000,4506,07-525-1527,ibba@cm.nsysu.edu.tw,https://ib.nsysu.edu.tw/app/home.php
0009,公立,一般大學,國立中山大學,管理學院,04131022,管理學院國際經營管理碩士學程,07-525-2000,4506,07-525-4511,ibmba@cm.nsysu.edu.tw,https://www.ibmba-nsysu.com/home
0009,公立,一般大學,國立中山大學,管理學院,04131028,人力資源管理全英語碩士學位學程,07-525-2000,4506,07-525-4511,ibghrm@cm.nsysu.edu.tw,http://ghrm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131028,人力資源管理研究所,07-525-2000,4920,07-525-4939,hrmzaa@mail.nsysu.edu.tw,https://hrm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131028,人力資源管理研究所,07-525-2000,4920,07-525-4939,hrmzaa@mail.nsysu.edu.tw,https://hrm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131028,人力資源管理研究所,07-525-2000,4920,07-525-4939,hrmzaa@mail.nsysu.edu.tw,https://hrm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04131028,人力資源管理研究所,07-525-2000,4920,07-525-4939,hrmzaa@mail.nsysu.edu.tw,https://hrm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,西灣學院,04131077,社會創新研究所,07-525-2000,5806,07-5255-850,isi@mail.nsysu.edu.tw,https://siwan.nsysu.edu.tw/centres/institute-of-social-innovation/
0009,公立,一般大學,國立中山大學,社會科學院,04134010,政治經濟學系,07-525-2000,5581,07-525-5582,poleco@mail.nsysu.edu.tw,https://pe.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04134017,公共事務管理研究所,07-525-2000,4901,07-525-4919,pam@mail.nsysu.edu.tw,https://pam.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04134017,公共事務管理研究所,07-525-2000,4901,07-525-4919,pam@mail.nsysu.edu.tw,https://pam.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04134017,公共事務管理研究所,07-525-2000,4901,07-525-4919,pam@mail.nsysu.edu.tw,https://pam.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,社會科學院,04134018,社會科學院EMPP,07-525-2000,5502,07-525-5503,empp@mail.nsysu.edu.tw,https://empp.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,社會科學院,04134073,行政管理現役軍人營區碩士在職專班,07-525-2000,5579,07-525-5571,icapaa@mail.nsysu.edu.tw,https://icaps.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04199025,行銷傳播管理研究所,07-525-2000,4951,07-525-4969,mmazaa@mail.nsysu.edu.tw,http://imc.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04199025,行銷傳播管理研究所,07-525-2000,4951,07-525-4969,mmazaa@mail.nsysu.edu.tw,http://imc.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04199030,兩岸高階主管經營管理碩士在職專班,07-525-2000,4504,07-525-1527,csemba@cm.nsysu.edu.tw,http://csemba.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,04199068,管理學院EMBA,07-525-2000,4503,07-525-1527,emba@cm.nsysu.edu.tw,https://emba.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05111033,生物科學系,07-525-2000,3601,07-525-3609,biosaa@mail.nsysu.edu.tw,https://biology.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05111033,生物科學系,07-525-2000,3601,07-525-3609,biosaa@mail.nsysu.edu.tw,https://biology.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05111033,生物科學系,07-525-2000,3601,07-525-3609,biosaa@mail.nsysu.edu.tw,https://biology.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05111033,生物科學系,07-525-2000,3601,07-525-3609,biosaa@mail.nsysu.edu.tw,https://biology.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,05121035,生物醫學研究所,07-525-2000,7101,07-525-0197,ibosaa@mail.nsysu.edu.tw,https://ibms.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,05121035,生物醫學研究所,07-525-2000,7101,07-525-0197,ibosaa@mail.nsysu.edu.tw,https://ibms.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05121044,海洋生物科技暨資源學系,07-525-2000,5022,07-525-5020,mrrsaa@mail.nsysu.edu.tw,https://mbr.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05121044,海洋生物科技暨資源學系,07-525-2000,5022,07-525-5020,mrrsaa@mail.nsysu.edu.tw,https://mbr.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05121044,海洋生物科技暨資源學系,07-525-2000,5022,07-525-5020,mrrsaa@mail.nsysu.edu.tw,https://mbr.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,05121089,生物醫學科技學系,07-525-2000,7130,無,monicasun@mail.nsysu.edu.tw,https://bmst.nsysu.edu.tw/app/index.php
0009,公立,一般大學,國立中山大學,醫學院,05124076,精準醫學研究所,07-525-2000,7251,07-525-0197,minlin@imst.nsysu.edu.tw,https://ipm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,05124076,精準醫學研究所,07-525-2000,7251,07-525-0197,minlin@imst.nsysu.edu.tw,https://ipm.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05211079,海洋科學與科技全英語博士學位學程,07-525-2000,5411,07-525-5002,mrscaa@mail.nsysu.edu.tw,https://igpmst.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05311037,化學系,07-525-2000,3902,07-525-3909,chemaa@mail.nsysu.edu.tw,https://chem.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05311037,化學系,07-525-2000,3902,07-525-3909,chemaa@mail.nsysu.edu.tw,https://chem.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05311037,化學系,07-525-2000,3902,07-525-3909,chemaa@mail.nsysu.edu.tw,https://chem.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05323047,海洋科學系,07-525-2000,5401,07-525-5130,docnaa@mail.nsysu.edu.tw,https://ocean.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05323047,海洋科學系,07-525-2000,5401,07-525-5130,docnaa@mail.nsysu.edu.tw,https://ocean.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05323047,海洋科學系,07-525-2000,5401,07-525-5130,docnaa@mail.nsysu.edu.tw,https://ocean.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,05323075,海洋生態與保育研究所,07-525-2000,5388,無,maecaa@mail.nsysu.edu.tw,https://maec.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05331038,物理學系,07-525-2000,3700,07-525-3709,physaa@mail.nsysu.edu.tw,https://phys.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05331038,物理學系,07-525-2000,3700,07-525-3709,physaa@mail.nsysu.edu.tw,https://phys.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05331038,物理學系,07-525-2000,3700,07-525-3709,physaa@mail.nsysu.edu.tw,https://phys.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05399070,理學國際博士學位學程,07-525-2000,3962,07-525-3509,srnbaa@mail.nsysu.edu.tw,https://srnba.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05411051,應用數學系,07-525-2000,3801,07-525-3809,www@math.nsysu.edu.tw,https://math.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05411051,應用數學系,07-525-2000,3801,07-525-3809,www@math.nsysu.edu.tw,https://math.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,理學院,05411051,應用數學系,07-525-2000,3801,07-525-3809,www@math.nsysu.edu.tw,https://math.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,06111055,資訊工程學系,07-525-2000,4301,07-525-4301,admin@mail.cse.nsysu.edu.tw,http://cse.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,06111055,資訊工程學系,07-525-2000,4301,07-525-4301,admin@mail.cse.nsysu.edu.tw,http://cse.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,06111055,資訊工程學系,07-525-2000,4301,07-525-4301,admin@mail.cse.nsysu.edu.tw,http://cse.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,06111055,資訊工程學系,07-525-2000,4301,07-525-4301,admin@mail.cse.nsysu.edu.tw,http://cse.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,06111055,資訊工程學系,07-525-2000,4301,07-525-4301,admin@mail.cse.nsysu.edu.tw,http://cse.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,06111055,資訊工程學系,07-525-2000,4301,07-525-4301,admin@mail.cse.nsysu.edu.tw,http://cse.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,06111055,資訊工程學系,07-525-2000,4301,07-525-4301,admin@mail.cse.nsysu.edu.tw,http://cse.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,06131052,資訊管理學系,07-525-2000,4701,07-525-4799,mis@mail.nsysu.edu.tw,https://web.mis.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,06131052,資訊管理學系,07-525-2000,4701,07-525-4799,mis@mail.nsysu.edu.tw,https://web.mis.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,06131052,資訊管理學系,07-525-2000,4701,07-525-4799,mis@mail.nsysu.edu.tw,https://web.mis.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,06131052,資訊管理學系,07-525-2000,4701,07-525-4799,mis@mail.nsysu.edu.tw,https://web.mis.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,管理學院,06131052,資訊管理學系,07-525-2000,4701,07-525-4799,mis@mail.nsysu.edu.tw,https://web.mis.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07112063,材料與光電科學學系,07-525-2000,4051,07-525-4099,moesaa@mail.nsysu.edu.tw,https://moes.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07112063,材料與光電科學學系,07-525-2000,4051,07-525-4099,moesaa@mail.nsysu.edu.tw,https://moes.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07112063,材料與光電科學學系,07-525-2000,4051,07-525-4099,moesaa@mail.nsysu.edu.tw,https://moes.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07112063,材料與光電科學學系,07-525-2000,4051,07-525-4099,moesaa@mail.nsysu.edu.tw,https://moes.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07121064,環境工程研究所,07-525-2000,4401,07-525-4449,aev@mail.nsysu.edu.tw,https://iee.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07121064,環境工程研究所,07-525-2000,4401,07-525-4449,aev@mail.nsysu.edu.tw,https://iee.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07121064,環境工程研究所,07-525-2000,4401,07-525-4449,aev@mail.nsysu.edu.tw,https://iee.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,07122065,海洋環境及工程學系,07-525-2000,5061,07-525-5060,mreeaa@mail.nsysu.edu.tw,https://maev.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,07122065,海洋環境及工程學系,07-525-2000,5061,07-525-5060,mreeaa@mail.nsysu.edu.tw,https://maev.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,07122065,海洋環境及工程學系,07-525-2000,5061,07-525-5060,mreeaa@mail.nsysu.edu.tw,https://maev.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,07122065,海洋環境及工程學系,07-525-2000,5061,07-525-5060,mreeaa@mail.nsysu.edu.tw,https://maev.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141053,電機工程學系,07-525-2000,4103,07-525-4199,elecaa@mail.nsysu.edu.tw,http://web.ee.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141053,電機工程學系,07-525-2000,4103,07-525-4199,elecaa@mail.nsysu.edu.tw,http://web.ee.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141053,電機工程學系,07-525-2000,4103,07-525-4199,elecaa@mail.nsysu.edu.tw,http://web.ee.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141054,光電工程學系,07-525-2000,4451,07-525-4499,dop@mail.nsysu.edu.tw,https://dop.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141054,光電工程學系,07-525-2000,4451,07-525-4499,dop@mail.nsysu.edu.tw,https://dop.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141054,光電工程學系,07-525-2000,4451,07-525-4499,dop@mail.nsysu.edu.tw,https://dop.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141056,電信工程國際碩士學位學程,07-525-2000,4491,07-525-4475,mpteaa@mail.nsysu.edu.tw,https://ipt.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141057,通訊工程研究所,07-525-2000,4476,07-525-4475,commaa@mail.nsysu.edu.tw,https://ice.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141057,通訊工程研究所,07-525-2000,4476,07-525-4475,commaa@mail.nsysu.edu.tw,https://ice.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141058,電機電力工程國際碩士學位學程,07-525-2000,4175,07-525-4199,mepeaa@mail.nsysu.edu.tw,https://imepe.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141088,積體電路設計研究所,07-525-2000,4390,07-525-0053,iicdaa@mail.nsysu.edu.tw,https://iicd.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07141091,緯創資通AI跨域應用產業碩士專班,07-525-2000,4103,07-525-4199,elecaa@mail.nsysu.edu.tw,http://web.ee.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,海洋科學學院,07151059,海下科技研究所,07-525-2000,5271,07-525-5270,iutmaa@mail.nsysu.edu.tw,https://iut.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07151061,機械與機電工程學系,07-525-2000,4201,07-525-4299,mechaa@mail.nsysu.edu.tw,http://mem.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07151061,機械與機電工程學系,07-525-2000,4201,07-525-4299,mechaa@mail.nsysu.edu.tw,http://mem.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,工學院,07151061,機械與機電工程學系,07-525-2000,4201,07-525-4299,mechaa@mail.nsysu.edu.tw,http://mem.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,07193067,醫學科技研究所,07-525-2000,7152,07-525-0151,imstaa@mail.nsysu.edu.tw,https://imst.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,07193067,醫學科技研究所,07-525-2000,7152,07-525-0151,imstaa@mail.nsysu.edu.tw,https://imst.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,09121082,臨床醫學科學博士學位學程,07-525-2000,7251,無,minlin@imst.nsysu.edu.tw,https://dpcem.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,09121083,學士後醫學系,07-525-2000,7304,無,med@g-mail.nsysu.edu.tw,https://med.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,09161074,生技醫藥研究所,07-525-2000,7201,無,ibps@mail.nsysu.edu.tw,https://ibps.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,醫學院,09161074,生技醫藥研究所,07-525-2000,7201,無,ibps@mail.nsysu.edu.tw,https://ibps.nsysu.edu.tw/
0009,公立,一般大學,國立中山大學,西灣學院,99999071,人文暨科技跨領域學士學位學程,07-525-2000,5740,07-525-2929,cmd8099@mail.nsysu.edu.tw,https://pis.nsysu.edu.tw
0012,公立,一般大學,國立臺灣海洋大學,人文社會科學院,01111002,教育研究所,02-2462-2192,2071,02-2463-4416,edu@mail.ntou.edu.tw,https://edu.ntou.edu.tw/
0012,公立,一般大學,國立臺灣海洋大學,人文社會科學院,01111002,教育研究所,02-2462-2192,2071,02-2463-4416,edu@mail.ntou.edu.tw,https://edu.ntou.edu.tw/
0012,公立,一般大學,國立臺灣海洋大學,人文社會科學院,02122005,海洋文創設計產業學士學位學程,02-2462-2192,2301,02-2462-6534,ccdi@mail.ntou.edu.tw,https://ccdi.ntou.edu.tw/
0012,公立,一般大學,國立臺灣海洋大學,人文社會科學院,02299004,海洋文化研究所,02-2462-2192,2010,02-2463-4695,ntouioc@mail.ntou.edu.tw,https://ioc.ntou.edu.tw/
0012,公立,一般大學,國立臺灣海洋大學,人文社會科學院,02311003,應用英語研究所,02-2462-2192,2034,02-2463-1205,lang@mail.ntou.edu.tw,https://langiae.ntou.edu.tw
0012,公立,一般大學,國立臺灣海洋大學,人文社會科學院,03111006,應用經濟研究所,02-2462-2192,5401,02-2462-4565,ae@mail.ntou.edu.tw,https://iae.ntou.edu.tw/
0012,公立,一般大學,國立臺灣海洋大學,海洋法律與政策學院,03121058,海洋政策碩士學位學程,02-2462-2192,3602,02-2463-3997,mdpop@mail.ntou.edu.tw,https://gpop.ntou.edu.tw/
0012,公立,一般大學,國立臺灣海洋大學,海運暨管理學院,04199055,海洋觀光管理學士學位學程,02-2462-2192,3502,02-2462-4704,otm@ntou.edu.tw,https://dotm.ntou.edu.tw
0012,公立,一般大學,國立臺灣海洋大學,海運暨管理學院,04199056,海洋經營管理學士學位學程,02-2462-2192,3100,無,alice60110@mail.ntou.edu.tw,https://obm.ntou.edu.tw/
0012,公立,一般大學,國立臺灣海洋大學,海洋法律與政策學院,04212009,海洋法律研究所,02-2462-2192,3602,02-2463-3997,ils@ntou.edu.tw,https://ils.ntou.edu.tw/
